year,month,day,weekday,hour,minute,holiday,CALL_TYPE,direction,riding_time_mean,distance_mean,area_a,area_b,area_c_other,area_c_00,area_c_01,area_c_02,area_c_03,area_c_04,area_c_10,area_c_11,area_c_12,area_c_13,area_c_14,area_c_20,area_c_21,area_c_22,area_c_23,area_c_24,area_c_30,area_c_31,area_c_32,area_c_33,area_c_34,area_c_40,area_c_41,area_c_42,area_c_43,area_c_44
2013,8,29,thu,0,30,o,C,NE,472.5,4.731614619,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
2013,8,29,thu,0,45,o,C,NE,428.5714286000001,4.218080996,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,1,0,o,C,NE,630.0,5.520817326,0,0,4,0,0,0,0,0,0,0,1,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,1,15,o,C,NE,527.7272727,6.250443982999999,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
2013,8,29,thu,1,30,o,C,NE,583.75,7.516505314,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0
2013,8,29,thu,1,45,o,C,NE,463.6363636,3.481480485,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,2,0,o,C,NE,614.0,5.729255805,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,2,15,o,C,NE,892.5,8.615824767000001,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,8,29,thu,2,30,o,C,NE,395.0,2.132628497,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,2,45,o,C,UN,743.75,7.777067571,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0
2013,8,29,thu,3,0,o,C,NE,625.0,7.0255339910000005,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2013,8,29,thu,3,15,o,C,NE,1017.857143,8.687661157,0,0,4,0,0,0,1,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
2013,8,29,thu,3,30,o,C,NE,649.6153846,10.18502655,0,0,4,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2013,8,29,thu,3,45,o,C,NE,832.5,11.14315726,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0
2013,8,29,thu,4,0,o,C,NE,611.25,8.470505758,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,5,0,0,1,0,0
2013,8,29,thu,4,15,o,C,NE,424.2857143,4.968796519,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013,8,29,thu,4,30,o,C,NE,561.0,6.94788868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
2013,8,29,thu,4,45,o,C,NE,568.75,5.687910572000001,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
2013,8,29,thu,5,0,o,C,NE,572.7272727000002,6.428344798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0
2013,8,29,thu,5,15,o,C,NE,580.5,7.888468086,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,8,0,0,0,0,0
2013,8,29,thu,5,30,o,C,NE,595.7142857000001,7.552204716,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0
2013,8,29,thu,5,45,o,C,NE,770.7692308,11.92965941,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0
2013,8,29,thu,6,0,o,C,NE,765.0,8.466551496000001,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
2013,8,29,thu,6,15,o,C,NE,1075.0,15.85173398,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,8,29,thu,6,30,o,C,NE,955.0,12.34569115,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,6,45,o,C,NE,748.6363636,6.075096932999999,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2013,8,29,thu,7,0,o,C,NE,1089.0,7.258045155,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,7,15,o,C,NE,908.5714286,12.74201034,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,7,30,o,C,NE,1120.0,10.82132649,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,7,45,o,C,NE,999.7058824,7.367082387999999,0,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,8,0,o,C,NE,781.6666667000002,7.565436121,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,8,15,o,C,NE,1777.5,25.45373173,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,8,30,o,C,NE,942.5,8.148360087,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,8,45,o,C,NE,611.25,10.5162031,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,9,0,o,C,NE,1024.6875,10.27300617,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,9,15,o,C,NE,707.1428571,18.34304232,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2013,8,29,thu,9,30,o,C,NE,1242.5,6.665181771,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,9,45,o,C,NE,890.0,9.404138059,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,10,0,o,C,NE,1176.666667,8.491696574,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,10,15,o,C,NE,405.0,4.517976991,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,10,30,o,C,NE,1550.0,38.52583007,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,10,45,o,C,NE,709.0909091,5.642390568,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,11,0,o,C,NE,783.3333332999998,10.99414807,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,11,15,o,C,NE,593.1818182,5.23918808,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,11,30,o,C,NE,730.7142857000001,10.90049826,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,11,45,o,C,NE,602.1428571,7.695424055,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,12,0,o,C,NE,651.8181818,7.879041863999999,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,12,15,o,C,NE,1487.727273,8.31716727,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
2013,8,29,thu,12,30,o,C,NE,631.6666667000002,4.159743139,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,12,45,o,C,NE,582.0,4.78482305,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,13,0,o,C,NE,1460.4545449999996,6.5332706620000005,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2013,8,29,thu,13,15,o,C,NE,2488.636364,21.92773383,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
2013,8,29,thu,13,30,o,C,NE,695.0,6.01944678,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,13,45,o,C,NE,698.5714286,7.390447655,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2013,8,29,thu,14,0,o,C,NE,781.25,6.614989682999999,0,0,13,0,0,0,3,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1
2013,8,29,thu,14,15,o,C,NE,660.0,4.83729793,0,0,13,0,0,0,1,1,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,14,30,o,C,NE,934.5,13.69168318,0,0,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,14,45,o,C,NE,710.4545455,5.3773975620000005,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,15,0,o,C,NE,681.8181818,8.501890872999999,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,15,15,o,C,NE,601.875,4.58991853,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,15,30,o,C,NE,747.2727272999998,6.454202336,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,15,45,o,C,NE,753.0,5.86979394,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,16,0,o,C,NE,665.0,3.87433144,0,0,7,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0
2013,8,29,thu,16,15,o,C,NE,1900.3125,7.291065344,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2013,8,29,thu,16,30,o,C,NE,1582.058824,14.5427003,0,0,7,0,0,0,2,2,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,16,45,o,C,NE,665.0,7.026706529,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,17,0,o,C,NE,975.0,10.68629709,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,17,15,o,C,NE,1830.0,11.74748839,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,17,30,o,C,UN,781.1538462,7.479746063999999,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,17,45,o,C,NE,1174.5,18.62626357,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,18,0,o,C,NE,840.0,8.287161752000001,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,18,15,o,C,NE,867.0,6.115720669,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,18,30,o,C,NE,735.0,10.45370576,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2013,8,29,thu,18,45,o,C,NE,570.0,4.674863917,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,19,0,o,C,NE,787.5,6.041329723,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,19,15,o,C,NE,727.5,6.547888385,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,19,30,o,C,NE,526.3636364,4.205771011,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,19,45,o,C,NE,491.25,3.750658672,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2013,8,29,thu,20,0,o,C,NE,1175.4545449999996,23.54984475,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2013,8,29,thu,20,15,o,C,NE,760.0,5.931062842999999,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
2013,8,29,thu,20,30,o,C,NE,726.0,5.660620607,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,20,45,o,C,NE,982.5,5.651633617999999,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,21,0,o,C,NE,600.0,4.340741166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,21,15,o,C,NE,673.125,6.504985828,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,21,30,o,C,NE,810.0,9.003841217,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,21,45,o,C,NE,592.5,4.420636948,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0
2013,8,29,thu,22,0,o,C,NE,462.2727273,4.373636967,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,22,15,o,C,NE,561.25,5.381593374,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,22,30,o,C,NE,572.7272727000002,4.743843133,0,0,5,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,22,45,o,C,NE,737.8125,5.982863758,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,23,0,o,C,NE,530.2941176,4.839966006,0,0,5,0,0,0,0,0,0,0,1,3,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0
2013,8,29,thu,23,15,o,C,NE,681.25,5.478157092999999,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2013,8,29,thu,23,30,o,C,NE,511.1538462,4.660827503999999,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0
2013,8,29,thu,23,45,o,C,NE,657.0,4.692050001,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,0,0,o,C,NE,817.5,12.52488228,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2013,8,30,fri,0,15,o,C,NE,708.3333332999998,7.777888797999999,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,0,30,o,C,NE,664.5,6.4605348860000005,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,0,45,o,C,NE,783.3333332999998,8.308234487,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,1,0,o,C,NE,934.2857143,8.106425477,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,1,15,o,C,NE,450.0,4.33843864,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,1,30,o,C,NE,617.3076923,8.965378653,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,1,45,o,C,NE,632.5,5.473379445,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,2,0,o,C,NE,662.5,5.674018947,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0
2013,8,30,fri,2,15,o,C,NE,606.0,4.317121643,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,2,30,o,C,NE,532.5,4.818449522,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,2,45,o,C,NE,977.5,8.953010093,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,3,0,o,C,NE,871.3636364,7.342027692,0,0,4,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,3,15,o,C,NE,932.1428571,11.60969972,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2013,8,30,fri,3,30,o,C,NE,571.25,8.533748145,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,3,45,o,C,NE,733.125,9.080237621,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,8,30,fri,4,0,o,C,NE,580.0,8.594829439,0,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,8,30,fri,4,15,o,C,NE,745.0,9.336740045,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,8,30,fri,4,30,o,C,NE,544.5,7.967156772999999,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
2013,8,30,fri,4,45,o,C,NE,698.5714286,7.72249902,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,5,0,o,C,NE,1178.0,14.1480227,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
2013,8,30,fri,5,15,o,C,NE,587.1428571,8.343970301,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,5,30,o,C,NE,540.0,7.754270596,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,5,45,o,C,NE,342.0,5.9458508320000005,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2013,8,30,fri,6,0,o,C,NE,2185.0,23.62116971,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,6,15,o,C,NE,668.5714286,7.248813505,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,6,30,o,C,NE,990.0,12.00936665,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,6,45,o,C,NE,537.0,7.098832231,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,7,0,o,C,NE,1387.5,4.814052866,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,7,15,o,C,NE,811.875,12.06465744,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013,8,30,fri,7,30,o,C,NE,4069.5,50.64975383,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013,8,30,fri,7,45,o,C,NE,1125.0,8.792850041,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,8,0,o,C,NE,1007.307692,9.248809902,0,0,6,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2013,8,30,fri,8,15,o,C,NE,465.0,3.742299939,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,8,30,o,C,NE,1668.333333,11.33723125,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,8,45,o,C,NE,838.3333332999998,8.83605979,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,9,0,o,C,NE,1178.181818,8.324560135,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,9,15,o,C,NE,1059.5454550000004,10.11773508,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,8,30,fri,9,30,o,C,NE,1264.285714,9.303754733,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,8,30,fri,9,45,o,C,NE,772.0,8.93281086,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
2013,8,30,fri,10,0,o,C,NE,1093.125,9.878899974,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,10,15,o,C,NE,1166.538462,15.84916501,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2013,8,30,fri,10,30,o,C,NE,699.0,7.49114774,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,10,45,o,C,NE,806.25,7.045904085,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2013,8,30,fri,11,0,o,C,NE,592.8947368,6.628475092,0,0,9,0,0,0,2,2,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0
2013,8,30,fri,11,15,o,C,NE,805.0,7.123908072000001,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2013,8,30,fri,11,30,o,C,NE,520.4347826000002,5.422328114,0,0,13,0,0,0,1,0,0,0,2,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,11,45,o,C,NE,1006.363636,8.742847911,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,12,0,o,C,NE,638.1818182,7.128567606,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,12,15,o,C,NE,647.1428571,8.560505151000001,0,0,7,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,12,30,o,C,NE,893.3333332999997,10.28502382,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,12,45,o,C,NE,841.7647059000002,6.9295747610000005,0,0,11,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,13,0,o,C,NE,930.0,13.85409002,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,13,15,o,C,NE,745.3125,6.393941309,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,13,30,o,C,NE,909.0,8.212085371,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2013,8,30,fri,13,45,o,C,NE,759.0,7.703238666,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0
2013,8,30,fri,14,0,o,C,NE,886.25,6.172587492000001,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,14,15,o,C,NE,1134.0,5.514777122999999,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2013,8,30,fri,14,30,o,C,NE,1336.071429,19.75283109,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,8,30,fri,14,45,o,C,NE,1350.0,10.10738998,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2013,8,30,fri,15,0,o,C,NE,886.875,7.872883488999999,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
